it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
39,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,11.67435159,11.67435159,0.125,0.375,0,0,-80,-80,0,-41,33,8.961814404
40,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,10.77777778,23.77777778,1,1.75,0,0,-80,-80,0,-41,34,9.395080328
41,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,7.777777778,7.777777778,0.125,0.25,0,0,-80,-80,0,-41,35,9.462975502
42,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,7.728395062,24.48148148,0.125,0.125,0,0,-80,-80,0,-41,36,9.692008972
43,0,-80,-72,-1.421085472e-14,8,-1.366428338e-16,0.07692307692,8,0.07692307692,11.88610025,27.45957636,1,1.25,0,0,-80,-80,0,-41,37,9.935209274
44,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,15.06666667,15.06666667,0.25,0.375,0,0,-80,-80,0,-41,38,10.24712181
45,0,-80,-75,0,5,0,0.04807692308,5,0.04807692308,11.37777778,30.55555556,1,15.125,0,0,-80,-80,0,-41,39,10.42375326
46,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,8.583333333,8.583333333,0.125,0.25,0,0,-80,-80,0,-41,40,10.52965331
47,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,7.555555556,22.33333333,1,11.25,0,0,-80,-80,0,-41,41,11.10389543
48,0,-80,-423,0,-343,0,-3.298076923,-343,-3.298076923,8.641779888,612.5489601,6,837.875,0,0,-80,-80,0,-41,42,11.36946344
49,0,-80,-76,-1.421085472e-14,4,-1.366428338e-16,0.03846153846,4,0.03846153846,20.66046249,20.66046249,0.125,0.125,0,0,-80,-80,0,-41,43,11.70327449
50,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,13.24626517,13.24626517,0.125,0.25,0,0,-80,-80,0,-41,44,12.03930545
51,0,-80,-77,1.421085472e-14,3,1.366428338e-16,0.02884615385,3,0.02884615385,13.04314885,16.21692719,0.125,0.25,0,0,-80,-80,0,-41,45,12.18539929
52,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,13.44444444,17,1,1.375,0,0,-80,-80,0,-41,46,12.45311952
53,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-41,47,12.74713945
54,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,6.666666667,17.33333333,1,8.25,0,0,-80,-80,0,-41,48,12.7649343
55,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-41,49,12.81875873
56,0,-80,-77,0,3,0,0.02884615385,3,0.02884615385,6.666666667,24.88888889,1,5.375,0,0,-80,-80,0,-41,50,12.87318397
57,0,-80,-401,0,-321,0,-3.086538462,-321,-3.086538462,11.16666667,604.75,9,827.125,0,0,-80,-80,0,-41,51,13.16003537
58,0,-80,-76,0,4,0,0.03846153846,4,0.03846153846,18,18,0.25,0.25,0,0,-80,-80,0,-41,52,13.4630568
59,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,15.01333333,15.01333333,1,1.25,0,0,-80,-80,0,-41,53,13.61033916
60,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,14.82352941,14.82352941,0.25,0.5,0,0,-80,-80,0,-41,54,13.67799616
61,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,8.266666667,8.266666667,0.125,0.25,0,0,-80,-80,0,-41,55,13.81636119
62,0,-80,-77,0,3,0,0.02884615385,3,0.02884615385,6.666666667,25.16666667,1,8.25,0,0,-80,-80,0,-41,56,14.09189582
63,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-41,57,14.28430486
64,0,-80,-80,1.421085472e-14,2.046363079e-12,1.366428338e-16,1.967656807e-14,2.032152224e-12,1.953992523e-14,6.666666667,23.5,1,4.75,0,0,-80,-80,0,-41,58,14.51007056
65,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-41,59,14.59455824
66,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,6.666666667,24.33333333,1,8.25,0,0,-80,-80,0,-41,60,14.85142446
67,0,-80,-409,0,-329,0,-3.163461538,-329,-3.163461538,6.820512821,610.7692308,7,820.125,0,0,-80,-80,0,-41,61,14.94668555
68,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,10.66666667,10.66666667,0.25,0.375,0,0,-80,-80,0,-41,62,15.07552195
69,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-41,63,15.30134416
70,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,6.666666667,14,1,4.25,0,0,-80,-80,0,-41,64,15.31118965
71,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-41,65,15.59224415
72,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,6.666666667,16.33333333,1,8.25,0,0,-80,-80,0,-41,66,15.65266037
73,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.820512821,6.820512821,0.125,0.25,0,0,-80,-80,0,-41,67,15.67550516
74,0,-80,-77,0,3,0,0.02884615385,3,0.02884615385,6.666666667,12,0.25,0.25,0,0,-80,-80,0,-41,68,15.72796249
75,0,-80,-381,0,-301,0,-2.894230769,-301,-2.894230769,6.666666667,553,6,778.625,0,0,-80,-80,0,-41,69,15.93663812
76,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,12.49547435,12.49547435,0.125,0.25,0,0,-80,-80,0,-41,70,16.09327245
77,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,7.555555556,14.55555556,1,4.25,0,0,-80,-80,0,-41,71,16.33417606
78,0,-80,-80,1.421085472e-14,2.046363079e-12,1.366428338e-16,1.967656807e-14,2.032152224e-12,1.953992523e-14,5.832130832,5.832130832,0.125,0.125,0,0,-80,-80,0,-41,72,16.56137156
79,0,-80,-71,5.684341886e-14,9,5.465713352e-16,0.08653846154,9,0.08653846154,4,18,0,0,1,1,-80,-80,0,-71,0,16.8157866
80,0,-80,-80,7.105427358e-13,2.046363079e-12,6.83214169e-15,1.967656807e-14,1.335820343e-12,1.284442638e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,1,16.89061737
81,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,4,11.77777778,1,9.125,0,0,-80,-80,0,-71,2,17.54306293
82,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,3,18.01727581
83,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,4,16.44444444,1,9,0,0,-80,-80,0,-71,4,18.13540506
84,0,-80,-382,0,-302,0,-2.903846154,-302,-2.903846154,4,543.5555556,6,788.75,0,0,-80,-80,0,-71,5,18.54068375
85,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,16.38850575,16.38850575,0.125,0.25,0,0,-80,-80,0,-71,6,18.79835224
86,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,8.961352657,8.961352657,0.125,0.25,0,0,-80,-80,0,-71,7,19.08293366
87,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,7,7,0.125,0.125,0,0,-80,-80,0,-71,8,19.63565159
88,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,7,12.44444444,1,2.25,0,0,-80,-80,0,-71,9,19.65674233
89,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,7,7,0.125,0.125,0,0,-80,-80,0,-71,10,19.81384587
90,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,7,10.11111111,1,4.25,0,0,-80,-80,0,-71,11,19.99909163
91,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,7,7,0.125,0.125,0,0,-80,-80,0,-71,12,20.12149954
92,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,7,7,0.125,0.25,0,0,-80,-80,0,-71,13,20.24692392
93,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,6.666666667,14.77777778,1,7.25,0,0,-80,-80,0,-71,14,20.73672748
94,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-71,15,21.03136897
95,0,-80,-82,0,-2,0,-0.01923076923,-2,-0.01923076923,6.666666667,24.11111111,1,13.375,0,0,-80,-80,0,-71,16,21.06679082
96,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,7.743589744,7.743589744,0.125,0.25,0,0,-80,-80,0,-71,17,21.42042851
97,0,-80,-77,0,3,0,0.02884615385,3,0.02884615385,6.666666667,10.66666667,0.125,0.125,0,0,-80,-80,0,-71,18,21.50565958
98,0,-80,-380,0,-300,0,-2.884615385,-300,-2.884615385,6.833333333,555.6666667,7,770.5,0,0,-80,-80,0,-71,19,21.58244276
99,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,10.60839161,10.60839161,0.125,0.25,0,0,-80,-80,0,-71,20,21.90985346
100,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,19.83333333,1,6.625,0,0,-80,-80,0,-71,21,22.21011806
101,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,8,8,0.125,0.25,0,0,-80,-80,0,-71,22,22.35521436
102,0,-80,-89,0,-9,0,-0.08653846154,-9,-0.08653846154,6.666666667,23.33333333,1,10.375,0,0,-80,-80,0,-71,23,22.41050577
103,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-71,24,22.58531189
104,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,15.55555556,1,8.375,0,0,-80,-80,0,-71,25,22.84937477
105,0,-80,-400,0,-320,0,-3.076923077,-320,-3.076923077,6.666666667,579.1111111,6,816,0,0,-80,-80,0,-71,26,23.1056571
106,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,7.666666667,7.666666667,0.125,0.25,0,0,-80,-80,0,-71,27,23.30060124
107,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,20.22222222,1,14.375,0,0,-80,-80,0,-71,28,23.402493
108,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,6.666666667,0.125,0.25,0,0,-80,-80,0,-71,29,23.71895385
109,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.666666667,18.66666667,1,12.375,0,0,-80,-80,0,-71,30,23.97041321
110,0,-80,-389,0,-309,0,-2.971153846,-309,-2.971153846,6.666666667,544,6,780.625,0,0,-80,-80,0,-71,31,24.20218039
111,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,12.33333333,12.33333333,0.125,0.25,0,0,-80,-80,0,-71,32,24.42838931
112,0,-80,-84,0,-4,0,-0.03846153846,-4,-0.03846153846,8.733333333,19.73333333,2,8.5,0,0,-80,-80,0,-71,33,24.62155104
113,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,9.950617284,9.950617284,0.25,0.375,0,0,-80,-80,0,-71,34,24.77546668
114,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,9.50617284,12.74074074,1,2.25,0,0,-80,-80,0,-71,35,24.83623266
115,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,9.644444444,9.644444444,0.25,0.375,0,0,-80,-80,0,-71,36,24.90327787
116,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,9.444444444,9.444444444,0.125,0.125,0,0,-80,-80,0,-71,37,24.94055891
117,0,-80,-74,0,6,0,0.05769230769,6,0.05769230769,8.9559956,21.75137514,1,3.375,0,0,-80,-80,0,-71,38,25.01316762
118,0,-80,-383,0,-303,0,-2.913461538,-303,-2.913461538,9.444444444,593.4444444,7,802.875,0,0,-80,-80,0,-71,39,25.21544647
119,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6.777777778,6.777777778,0.125,0.25,0,0,-80,-80,0,-71,40,25.43939972
120,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,6.777777778,6.777777778,0.125,0.125,0,0,-80,-80,0,-71,41,25.61714625
121,0,-80,-83,0,-3,0,-0.02884615385,-3,-0.02884615385,6.777777778,14.55555556,1,4.375,0,0,-80,-80,0,-71,42,25.63376832
122,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,10.2,10.2,0.125,0.125,0,0,-80,-80,0,-71,43,26.04870129
123,0,-80,-83,0,-3,0,-0.02884615385,-3,-0.02884615385,6.777777778,17.66666667,1,8.375,0,0,-80,-80,0,-71,44,26.2893815
124,0,-80,-78,0,2,0,0.01923076923,2,0.01923076923,9,9,0.125,0.125,0,0,-80,-80,0,-71,45,26.74977779
125,0,-80,-83,-7.105427358e-14,-3,-6.83214169e-16,-0.02884615385,-3,-0.02884615385,7,12.44444444,1,7.375,0,0,-80,-80,0,-71,46,26.88233781
126,0,-80,-377,0,-297,0,-2.855769231,-297,-2.855769231,7,552.5555556,7,776.125,0,0,-80,-80,0,-71,47,27.01313376
127,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,48,27.09236884
128,0,-80,-82,0,-2,0,-0.01923076923,-2,-0.01923076923,4,21.11111111,1,15,0,0,-80,-80,0,-71,49,27.13749766
129,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,50,27.40372252
130,0,-80,-85,0,-5,0,-0.04807692308,-5,-0.04807692308,4,25.77777778,1,9.875,0,0,-80,-80,0,-71,51,27.42270851
131,0,-80,-369,0,-289,0,-2.778846154,-289,-2.778846154,8,565.7777778,7,772.125,0,0,-80,-80,0,-71,52,27.43927932
132,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,9.666666667,9.666666667,0.125,0.25,0,0,-80,-80,0,-71,53,27.49784684
133,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,54,27.54258847
134,0,-80,-82,0,-2,0,-0.01923076923,-2,-0.01923076923,3.851851852,9.37037037,1,3.125,0,0,-80,-80,0,-71,55,27.58517289
135,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,3.777777778,3.777777778,0.125,0.125,0,0,-80,-80,0,-71,56,27.6331923
136,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,3.777777778,16.22222222,1,7.125,0,0,-80,-80,0,-71,57,27.67896891
137,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,6,6,0.125,0.125,0,0,-80,-80,0,-71,58,28.06532025
138,0,-80,-73,-3.268496584e-13,7,-3.142785177e-15,0.06730769231,7,0.06730769231,4,15.66666667,1,2,0,0,-80,-80,0,-71,59,28.13681126
139,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,60,28.1712749
140,0,-80,-74,-1.307398634e-12,6,-1.257114071e-14,0.05769230769,6,0.05769230769,4,25,1,1.25,0,0,-80,-80,0,-71,61,28.19314384
141,0,-80,-80,2.557953849e-13,2.046363079e-12,2.459571008e-15,1.967656807e-14,1.790567694e-12,1.721699706e-14,16,16,0.5,0.5,0,0,-80,-80,0,-71,62,28.28802013
142,0,-80,-71,0,9,0,0.08653846154,9,0.08653846154,16,18.55555556,0,0,1,0,-80,-80,0,-71,63,28.36569333
143,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,16,16,0.5,0.5,0,0,-80,-80,0,-71,64,28.51332164
144,0,-80,-73,0,7,0,0.06730769231,7,0.06730769231,16,17.77777778,1,2,0,0,-80,-80,0,-71,65,28.5598495
145,0,-80,-396,0,-316,0,-3.038461538,-316,-3.038461538,16,610.6666667,7,822.5,0,0,-80,-80,0,-71,66,28.80294585
146,0,-80,-80,-2.842170943e-14,2.046363079e-12,-2.732856676e-16,1.967656807e-14,2.074784788e-12,1.994985373e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,67,29.03338861
147,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,4,21.11111111,1,11.125,0,0,-80,-80,0,-71,68,29.3370533
148,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,8,8,0.125,0.125,0,0,-80,-80,0,-71,69,29.59248948
149,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,4,20.33333333,1,5.375,0,0,-80,-80,0,-71,70,29.87184596
150,0,-80,-371,0,-291,0,-2.798076923,-291,-2.798076923,8,545.4444444,7,740.375,0,0,-80,-80,0,-71,71,30.18876481
151,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,72,30.57883716
152,0,-80,-81,0,-1,0,-0.009615384615,-1,-0.009615384615,4,18.77777778,1,11,0,0,-80,-80,0,-71,73,30.92325044
153,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,74,31.20561957
154,0,-80,-88,0,-8,0,-0.07692307692,-8,-0.07692307692,4,21.11111111,1,8.125,0,0,-80,-80,0,-71,75,31.23214769
155,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,76,31.53040338
156,0,-80,-84,0,-4,0,-0.03846153846,-4,-0.03846153846,4,26.55555556,1,6.375,0,0,-80,-80,0,-71,77,31.55968833
157,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,12,12,0.375,0.375,0,0,-80,-80,0,-71,78,31.81640553
158,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,79,31.84074473
159,0,-80,-86,0,-6,0,-0.05769230769,-6,-0.05769230769,4,24.22222222,1,6.625,0,0,-80,-80,0,-71,80,31.84628296
160,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,16,16,0.125,0.125,0,0,-80,-80,0,-71,81,32.12238193
161,0,-80,-77,0,3,0,0.02884615385,3,0.02884615385,4,20.33333333,1,1,0,0,-80,-80,0,-71,82,32.38098454
162,0,-80,-80,-1.421085472e-14,2.046363079e-12,-1.366428338e-16,1.967656807e-14,2.060573934e-12,1.98132109e-14,5.102956167,5.102956167,0.125,0.125,0,0,-80,-80,0,-71,83,32.84720016
163,0,-80,-76,0,4,0,0.03846153846,4,0.03846153846,4,24.22222222,1,7.5,0,0,-80,-80,0,-71,84,33.06117582
164,0,-80,-80,1.421085472e-14,2.046363079e-12,1.366428338e-16,1.967656807e-14,2.032152224e-12,1.953992523e-14,4,4.000000001,0.125,0.125,0,0,-80,-80,0,-71,85,33.26574278
165,0,-80,-79,0,1,0,0.009615384615,1,0.009615384615,4,26.55555556,1,3,0,0,-80,-80,0,-71,86,33.41395354
166,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4.941786707,4.941786707,0.125,0.125,0,0,-80,-80,0,-71,87,34.22821712
167,0,-80,-75,-2.23110419e-12,5,-2.145292491e-14,0.04807692308,5,0.04807692308,4,11.77777778,1,4,0,0,-80,-80,0,-71,88,34.47761965
168,0,-80,-80,0,2.046363079e-12,0,1.967656807e-14,2.046363079e-12,1.967656807e-14,4,4,0.125,0.125,0,0,-80,-80,0,-71,89,34.53288889
